origin_iata,origin_lon,origin_lat,dest_iata,dest_lon,dest_lat,total
DFW,-97.0403352,32.8998091,MEM,-89.9791729,35.0420679,113
EWR,-74.1744624,40.6895314,MEM,-89.9791729,35.0420679,113
EWR,-74.1744624,40.6895314,MIA,-80.2870509,25.7958723,113
LAX,-118.40853,33.9415889,IND,-86.2955952,39.7168593,113
MCO,-81.308083,28.4311577,DEN,-104.6737376,39.8560963,113
ORD,-87.9073214,41.9741625,ALB,-73.8054981,42.7487124,113
PDX,-122.5950942,45.58976939999999,PHX,-112.0077881,33.4372686,113
PHL,-75.2424229,39.8743959,SFO,-122.3789554,37.6213129,113
CVG,-84.6630165,39.0532746,DFW,-97.0403352,32.8998091,112
DTW,-83.3553842,42.2161722,BNA,-86.67737129999999,36.126317,112
DTW,-83.3553842,42.2161722,MCO,-81.308083,28.4311577,112
EWR,-74.1744624,40.6895314,IAD,-77.45653879999999,38.9531162,112
JFK,-73.77813909999999,40.6413111,SFO,-122.3789554,37.6213129,112
MCO,-81.308083,28.4311577,DTW,-83.3553842,42.2161722,112
MCO,-81.308083,28.4311577,IAD,-77.45653879999999,38.9531162,112
MIA,-80.2870509,25.7958723,EWR,-74.1744624,40.6895314,112
MSP,-93.2222846,44.8847554,SFO,-122.3789554,37.6213129,112
OAK,-122.2197428,37.7125689,SEA,-122.3088165,47.4502499,112
PDX,-122.5950942,45.58976939999999,ORD,-87.9073214,41.9741625,112
PHX,-112.0077881,33.4372686,PDX,-122.5950942,45.58976939999999,112
SAT,-98.4683484,29.5311973,DFW,-97.0403352,32.8998091,112
SFO,-122.3789554,37.6213129,JFK,-73.77813909999999,40.6413111,112
SMF,-121.5900648,38.6950854,DEN,-104.6737376,39.8560963,112
LGA,-73.8739659,40.7769271,DEN,-104.6737376,39.8560963,111
MEM,-89.9791729,35.0420679,MCO,-81.308083,28.4311577,111
OMA,-95.8937409,41.3018733,MSP,-93.2222846,44.8847554,111
PHX,-112.0077881,33.4372686,ATL,-84.4277001,33.6407282,111
PSP,-116.5070468,33.8303194,SFO,-122.3789554,37.6213129,111
SLC,-111.9790706,40.7899404,SAN,-117.1933038,32.7338006,111
ATL,-84.4277001,33.6407282,RDU,-78.7879963,35.88007899999999,110
AUS,-97.66635289999999,30.19747109999999,DFW,-97.0403352,32.8998091,110
AUS,-97.66635289999999,30.19747109999999,LAX,-118.40853,33.9415889,110
AUS,-97.66635289999999,30.19747109999999,SFO,-122.3789554,37.6213129,110
DEN,-104.6737376,39.8560963,LGA,-73.8739659,40.7769271,110
DEN,-104.6737376,39.8560963,STL,-90.374819,38.7499403,110
EWR,-74.1744624,40.6895314,AUS,-97.66635289999999,30.19747109999999,110
EWR,-74.1744624,40.6895314,PHX,-112.0077881,33.4372686,110
LAX,-118.40853,33.9415889,CVG,-84.6630165,39.0532746,110
ORD,-87.9073214,41.9741625,ROC,-77.66657219999999,43.1225229,110
SEA,-122.3088165,47.4502499,SJC,-121.9289375,37.3639472,110
TPA,-82.5311382,27.9771524,MCO,-81.308083,28.4311577,110
ALB,-73.8054981,42.7487124,ORD,-87.9073214,41.9741625,109
BNA,-86.67737129999999,36.126317,CLT,-80.9473146,35.2144026,109
BOI,-116.2223159,43.5658231,SLC,-111.9790706,40.7899404,109
CLT,-80.9473146,35.2144026,BNA,-86.67737129999999,36.126317,109
ORD,-87.9073214,41.9741625,RIC,-77.3208112,37.5065795,109
PHX,-112.0077881,33.4372686,DFW,-97.0403352,32.8998091,109
ATL,-84.4277001,33.6407282,BWI,-76.6683922,39.1774042,108
BNA,-86.67737129999999,36.126317,DEN,-104.6737376,39.8560963,108
DEN,-104.6737376,39.8560963,SDF,-85.7369231,38.175662,108
ICT,-97.42869879999999,37.6508529,DEN,-104.6737376,39.8560963,108
LAX,-118.40853,33.9415889,AUS,-97.66635289999999,30.19747109999999,108
LGA,-73.8739659,40.7769271,IAH,-95.3367827,29.9902199,108
MSY,-90.2592299,29.9910905,ATL,-84.4277001,33.6407282,108
PHL,-75.2424229,39.8743959,CLT,-80.9473146,35.2144026,108
PHL,-75.2424229,39.8743959,IAH,-95.3367827,29.9902199,108
BOS,-71.0095602,42.3656132,IAD,-77.45653879999999,38.9531162,107
BUF,-78.7295067,42.9397059,DTW,-83.3553842,42.2161722,107
CLE,-81.8538669,41.4057985,DTW,-83.3553842,42.2161722,107
CLE,-81.8538669,41.4057985,EWR,-74.1744624,40.6895314,107
DEN,-104.6737376,39.8560963,MCO,-81.308083,28.4311577,107
DTW,-83.3553842,42.2161722,BUF,-78.7295067,42.9397059,107
FLL,-80.1506022,26.0742344,PHL,-75.2424229,39.8743959,107
IAH,-95.3367827,29.9902199,CLT,-80.9473146,35.2144026,107
LAS,-115.1537389,36.0839998,IAH,-95.3367827,29.9902199,107
OAK,-122.2197428,37.7125689,PHX,-112.0077881,33.4372686,107
ORD,-87.9073214,41.9741625,JAX,-81.6879368,30.49407129999999,107
PHX,-112.0077881,33.4372686,EWR,-74.1744624,40.6895314,107
SYR,-76.1101888,43.1139301,ORD,-87.9073214,41.9741625,107
ATL,-84.4277001,33.6407282,IND,-86.2955952,39.7168593,106
ATL,-84.4277001,33.6407282,PHX,-112.0077881,33.4372686,106
AUS,-97.66635289999999,30.19747109999999,EWR,-74.1744624,40.6895314,106
BNA,-86.67737129999999,36.126317,IAH,-95.3367827,29.9902199,106
CLT,-80.9473146,35.2144026,IAH,-95.3367827,29.9902199,106
CVG,-84.6630165,39.0532746,EWR,-74.1744624,40.6895314,106
CVG,-84.6630165,39.0532746,IAH,-95.3367827,29.9902199,106
IAH,-95.3367827,29.9902199,PHL,-75.2424229,39.8743959,106
JFK,-73.77813909999999,40.6413111,SEA,-122.3088165,47.4502499,106
MCO,-81.308083,28.4311577,MEM,-89.9791729,35.0420679,106
MEM,-89.9791729,35.0420679,EWR,-74.1744624,40.6895314,106
MSP,-93.2222846,44.8847554,MCO,-81.308083,28.4311577,106
MSP,-93.2222846,44.8847554,OMA,-95.8937409,41.3018733,106
SFO,-122.3789554,37.6213129,PSP,-116.5070468,33.8303194,106
SLC,-111.9790706,40.7899404,ATL,-84.4277001,33.6407282,106
ABQ,-106.6129085,35.0433333,PHX,-112.0077881,33.4372686,105
DEN,-104.6737376,39.8560963,EWR,-74.1744624,40.6895314,105
EWR,-74.1744624,40.6895314,DEN,-104.6737376,39.8560963,105
IAD,-77.45653879999999,38.9531162,MCO,-81.308083,28.4311577,105
IND,-86.2955952,39.7168593,LAX,-118.40853,33.9415889,105
JFK,-73.77813909999999,40.6413111,ORD,-87.9073214,41.9741625,105
ORD,-87.9073214,41.9741625,AUS,-97.66635289999999,30.19747109999999,105
PDX,-122.5950942,45.58976939999999,OAK,-122.2197428,37.7125689,105
PIT,-80.2352233,40.4919208,LGA,-73.8739659,40.7769271,105
RDU,-78.7879963,35.88007899999999,JFK,-73.77813909999999,40.6413111,105
ATL,-84.4277001,33.6407282,SAT,-98.4683484,29.5311973,104
ATL,-84.4277001,33.6407282,SLC,-111.9790706,40.7899404,104
BNA,-86.67737129999999,36.126317,EWR,-74.1744624,40.6895314,104
CMH,-82.8871767,39.9999399,DTW,-83.3553842,42.2161722,104
DEN,-104.6737376,39.8560963,MSY,-90.2592299,29.9910905,104
DTW,-83.3553842,42.2161722,MSN,-89.33641279999999,43.1390659,104
DTW,-83.3553842,42.2161722,SDF,-85.7369231,38.175662,104
IAD,-77.45653879999999,38.9531162,BOS,-71.0095602,42.3656132,104
IAH,-95.3367827,29.9902199,LAS,-115.1537389,36.0839998,104
LGA,-73.8739659,40.7769271,CLT,-80.9473146,35.2144026,104
MCO,-81.308083,28.4311577,MSP,-93.2222846,44.8847554,104
MEM,-89.9791729,35.0420679,LAX,-118.40853,33.9415889,104
MSN,-89.33641279999999,43.1390659,MSP,-93.2222846,44.8847554,104
MSY,-90.2592299,29.9910905,DEN,-104.6737376,39.8560963,104
RIC,-77.3208112,37.5065795,ORD,-87.9073214,41.9741625,104
SFO,-122.3789554,37.6213129,BUR,-118.3574036,34.1983122,104
BUR,-118.3574036,34.1983122,SFO,-122.3789554,37.6213129,103
CMH,-82.8871767,39.9999399,DEN,-104.6737376,39.8560963,103
DCA,-77.04023149999999,38.851242,DTW,-83.3553842,42.2161722,103
DEN,-104.6737376,39.8560963,GEG,-117.534812,47.62174779999999,103
DEN,-104.6737376,39.8560963,MKE,-87.89664599999999,42.9475534,103
MIA,-80.2870509,25.7958723,CVG,-84.6630165,39.0532746,103
MSP,-93.2222846,44.8847554,BNA,-86.67737129999999,36.126317,103
ORD,-87.9073214,41.9741625,SAT,-98.4683484,29.5311973,103
RDU,-78.7879963,35.88007899999999,DTW,-83.3553842,42.2161722,103
SAN,-117.1933038,32.7338006,LAX,-118.40853,33.9415889,103
XNA,-94.30429400000001,36.2786587,ORD,-87.9073214,41.9741625,103
BNA,-86.67737129999999,36.126317,ATL,-84.4277001,33.6407282,102
BNA,-86.67737129999999,36.126317,MSP,-93.2222846,44.8847554,102
BOS,-71.0095602,42.3656132,MCO,-81.308083,28.4311577,102
CLT,-80.9473146,35.2144026,LGA,-73.8739659,40.7769271,102
CVG,-84.6630165,39.0532746,MSP,-93.2222846,44.8847554,102
DCA,-77.04023149999999,38.851242,ATL,-84.4277001,33.6407282,102
DEN,-104.6737376,39.8560963,CMH,-82.8871767,39.9999399,102
DTW,-83.3553842,42.2161722,LAS,-115.1537389,36.0839998,102
DTW,-83.3553842,42.2161722,PIT,-80.2352233,40.4919208,102
IAD,-77.45653879999999,38.9531162,ORD,-87.9073214,41.9741625,102
IAH,-95.3367827,29.9902199,SEA,-122.3088165,47.4502499,102
LGA,-73.8739659,40.7769271,FLL,-80.1506022,26.0742344,102
MKE,-87.89664599999999,42.9475534,DTW,-83.3553842,42.2161722,102
PDX,-122.5950942,45.58976939999999,LAS,-115.1537389,36.0839998,102
PHX,-112.0077881,33.4372686,DTW,-83.3553842,42.2161722,102
SAN,-117.1933038,32.7338006,SLC,-111.9790706,40.7899404,102
SFO,-122.3789554,37.6213129,ATL,-84.4277001,33.6407282,102
SFO,-122.3789554,37.6213129,BOS,-71.0095602,42.3656132,102
SJC,-121.9289375,37.3639472,LAX,-118.40853,33.9415889,102
SLC,-111.9790706,40.7899404,MSP,-93.2222846,44.8847554,102
SLC,-111.9790706,40.7899404,SJC,-121.9289375,37.3639472,102
TUL,-95.88386589999999,36.198778,ORD,-87.9073214,41.9741625,102
ATL,-84.4277001,33.6407282,SDF,-85.7369231,38.175662,101
BOI,-116.2223159,43.5658231,SEA,-122.3088165,47.4502499,101
BOS,-71.0095602,42.3656132,IND,-86.2955952,39.7168593,101
CLT,-80.9473146,35.2144026,JFK,-73.77813909999999,40.6413111,101
DFW,-97.0403352,32.8998091,PHX,-112.0077881,33.4372686,101
DTW,-83.3553842,42.2161722,PHX,-112.0077881,33.4372686,101
EWR,-74.1744624,40.6895314,CVG,-84.6630165,39.0532746,101
IAH,-95.3367827,29.9902199,LGA,-73.8739659,40.7769271,101
LAS,-115.1537389,36.0839998,DTW,-83.3553842,42.2161722,101
MCO,-81.308083,28.4311577,IAH,-95.3367827,29.9902199,101
PHX,-112.0077881,33.4372686,SAN,-117.1933038,32.7338006,101
RNO,-119.7680951,39.4995907,DEN,-104.6737376,39.8560963,101
RSW,-81.7553083,26.5337051,ATL,-84.4277001,33.6407282,101
SDF,-85.7369231,38.175662,DEN,-104.6737376,39.8560963,101
ATL,-84.4277001,33.6407282,RIC,-77.3208112,37.5065795,100
BOS,-71.0095602,42.3656132,SFO,-122.3789554,37.6213129,100
DEN,-104.6737376,39.8560963,CLE,-81.8538669,41.4057985,100
DEN,-104.6737376,39.8560963,PIT,-80.2352233,40.4919208,100
DFW,-97.0403352,32.8998091,SLC,-111.9790706,40.7899404,100
DTW,-83.3553842,42.2161722,CVG,-84.6630165,39.0532746,100
MCO,-81.308083,28.4311577,BOS,-71.0095602,42.3656132,100
ORD,-87.9073214,41.9741625,MSY,-90.2592299,29.9910905,100
PDX,-122.5950942,45.58976939999999,SJC,-121.9289375,37.3639472,100
PIT,-80.2352233,40.4919208,DEN,-104.6737376,39.8560963,100
SDF,-85.7369231,38.175662,MSP,-93.2222846,44.8847554,100
SEA,-122.3088165,47.4502499,IAH,-95.3367827,29.9902199,100
SEA,-122.3088165,47.4502499,JFK,-73.77813909999999,40.6413111,100
BNA,-86.67737129999999,36.126317,PHL,-75.2424229,39.8743959,99
CLE,-81.8538669,41.4057985,DEN,-104.6737376,39.8560963,99
CLT,-80.9473146,35.2144026,RDU,-78.7879963,35.88007899999999,99
CVG,-84.6630165,39.0532746,DTW,-83.3553842,42.2161722,99
DEN,-104.6737376,39.8560963,ELP,-106.3824345,31.8053354,99
DFW,-97.0403352,32.8998091,SDF,-85.7369231,38.175662,99
DTW,-83.3553842,42.2161722,CMH,-82.8871767,39.9999399,99
DTW,-83.3553842,42.2161722,RDU,-78.7879963,35.88007899999999,99
EWR,-74.1744624,40.6895314,BNA,-86.67737129999999,36.126317,99
EWR,-74.1744624,40.6895314,SDF,-85.7369231,38.175662,99
FLL,-80.1506022,26.0742344,ORD,-87.9073214,41.9741625,99
MSP,-93.2222846,44.8847554,CVG,-84.6630165,39.0532746,99
MSY,-90.2592299,29.9910905,ORD,-87.9073214,41.9741625,99
OAK,-122.2197428,37.7125689,PDX,-122.5950942,45.58976939999999,99
ORD,-87.9073214,41.9741625,TUL,-95.88386589999999,36.198778,99
ORD,-87.9073214,41.9741625,TVC,-85.5796208,44.7369137,99
PHL,-75.2424229,39.8743959,BNA,-86.67737129999999,36.126317,99
PIT,-80.2352233,40.4919208,PHL,-75.2424229,39.8743959,99
SDF,-85.7369231,38.175662,DFW,-97.0403352,32.8998091,99
SJC,-121.9289375,37.3639472,PDX,-122.5950942,45.58976939999999,99
SLC,-111.9790706,40.7899404,DFW,-97.0403352,32.8998091,99
SMF,-121.5900648,38.6950854,SEA,-122.3088165,47.4502499,99
ATL,-84.4277001,33.6407282,JAX,-81.6879368,30.49407129999999,98
BNA,-86.67737129999999,36.126317,LGA,-73.8739659,40.7769271,98
BOS,-71.0095602,42.3656132,DEN,-104.6737376,39.8560963,98
DEN,-104.6737376,39.8560963,TPA,-82.5311382,27.9771524,98
DFW,-97.0403352,32.8998091,PHL,-75.2424229,39.8743959,98
DTW,-83.3553842,42.2161722,DCA,-77.04023149999999,38.851242,98
GEG,-117.534812,47.62174779999999,DEN,-104.6737376,39.8560963,98
JFK,-73.77813909999999,40.6413111,LAS,-115.1537389,36.0839998,98
LAS,-115.1537389,36.0839998,PDX,-122.5950942,45.58976939999999,98
LAX,-118.40853,33.9415889,SJC,-121.9289375,37.3639472,98
MKE,-87.89664599999999,42.9475534,DEN,-104.6737376,39.8560963,98
MSN,-89.33641279999999,43.1390659,DTW,-83.3553842,42.2161722,98
MSP,-93.2222846,44.8847554,JFK,-73.77813909999999,40.6413111,98
RDU,-78.7879963,35.88007899999999,IAH,-95.3367827,29.9902199,98
SDF,-85.7369231,38.175662,DTW,-83.3553842,42.2161722,98
SLC,-111.9790706,40.7899404,BOI,-116.2223159,43.5658231,98
ATL,-84.4277001,33.6407282,DCA,-77.04023149999999,38.851242,97
AUS,-97.66635289999999,30.19747109999999,ORD,-87.9073214,41.9741625,97
CHS,-80.038159,32.8942676,ORD,-87.9073214,41.9741625,97
DEN,-104.6737376,39.8560963,BOS,-71.0095602,42.3656132,97
DTW,-83.3553842,42.2161722,IAD,-77.45653879999999,38.9531162,97
EWR,-74.1744624,40.6895314,SAV,-81.2018521,32.1294267,97
EWR,-74.1744624,40.6895314,SEA,-122.3088165,47.4502499,97
IND,-86.2955952,39.7168593,ATL,-84.4277001,33.6407282,97
IND,-86.2955952,39.7168593,IAD,-77.45653879999999,38.9531162,97
JAX,-81.6879368,30.49407129999999,ORD,-87.9073214,41.9741625,97
MSP,-93.2222846,44.8847554,SLC,-111.9790706,40.7899404,97
RDU,-78.7879963,35.88007899999999,BOS,-71.0095602,42.3656132,97
RDU,-78.7879963,35.88007899999999,CLT,-80.9473146,35.2144026,97
SAT,-98.4683484,29.5311973,ATL,-84.4277001,33.6407282,97
SDF,-85.7369231,38.175662,EWR,-74.1744624,40.6895314,97
SEA,-122.3088165,47.4502499,DTW,-83.3553842,42.2161722,97
TVC,-85.5796208,44.7369137,ORD,-87.9073214,41.9741625,97
ATL,-84.4277001,33.6407282,RSW,-81.7553083,26.5337051,96
AUS,-97.66635289999999,30.19747109999999,ATL,-84.4277001,33.6407282,96
BWI,-76.6683922,39.1774042,MSP,-93.2222846,44.8847554,96
DEN,-104.6737376,39.8560963,ICT,-97.42869879999999,37.6508529,96
EWR,-74.1744624,40.6895314,MSY,-90.2592299,29.9910905,96
FLL,-80.1506022,26.0742344,LGA,-73.8739659,40.7769271,96
GSO,-79.9351805,36.1043671,CLT,-80.9473146,35.2144026,96
GSP,-82.2172338,34.8959008,ATL,-84.4277001,33.6407282,96
IAH,-95.3367827,29.9902199,IAD,-77.45653879999999,38.9531162,96
LGA,-73.8739659,40.7769271,BNA,-86.67737129999999,36.126317,96
MIA,-80.2870509,25.7958723,LGA,-73.8739659,40.7769271,96
MSP,-93.2222846,44.8847554,FAR,-96.8255648,46.9198612,96
MSP,-93.2222846,44.8847554,SDF,-85.7369231,38.175662,96
ORD,-87.9073214,41.9741625,RSW,-81.7553083,26.5337051,96
PDX,-122.5950942,45.58976939999999,ONT,-117.598057,34.0559781,96
SFO,-122.3789554,37.6213129,EWR,-74.1744624,40.6895314,96
ATL,-84.4277001,33.6407282,PBI,-80.0928165,26.6857475,95
ATL,-84.4277001,33.6407282,SEA,-122.3088165,47.4502499,95
ATL,-84.4277001,33.6407282,SFO,-122.3789554,37.6213129,95
BWI,-76.6683922,39.1774042,IAH,-95.3367827,29.9902199,95
CVG,-84.6630165,39.0532746,MIA,-80.2870509,25.7958723,95
EWR,-74.1744624,40.6895314,CLE,-81.8538669,41.4057985,95
EWR,-74.1744624,40.6895314,SFO,-122.3789554,37.6213129,95
FLL,-80.1506022,26.0742344,MCO,-81.308083,28.4311577,95
JFK,-73.77813909999999,40.6413111,CLT,-80.9473146,35.2144026,95
LGA,-73.8739659,40.7769271,MIA,-80.2870509,25.7958723,95
MSP,-93.2222846,44.8847554,BWI,-76.6683922,39.1774042,95
PHL,-75.2424229,39.8743959,FLL,-80.1506022,26.0742344,95
PHX,-112.0077881,33.4372686,SMF,-121.5900648,38.6950854,95
PIT,-80.2352233,40.4919208,DTW,-83.3553842,42.2161722,95
SAN,-117.1933038,32.7338006,IAH,-95.3367827,29.9902199,95
SAT,-98.4683484,29.5311973,ORD,-87.9073214,41.9741625,95
SFO,-122.3789554,37.6213129,IAH,-95.3367827,29.9902199,95
SMF,-121.5900648,38.6950854,LAX,-118.40853,33.9415889,95
SMF,-121.5900648,38.6950854,PHX,-112.0077881,33.4372686,95
TPA,-82.5311382,27.9771524,DEN,-104.6737376,39.8560963,95
BUF,-78.7295067,42.9397059,EWR,-74.1744624,40.6895314,94
IAD,-77.45653879999999,38.9531162,IND,-86.2955952,39.7168593,94
IAH,-95.3367827,29.9902199,CVG,-84.6630165,39.0532746,94
IAH,-95.3367827,29.9902199,MCO,-81.308083,28.4311577,94
IAH,-95.3367827,29.9902199,PHX,-112.0077881,33.4372686,94
JAX,-81.6879368,30.49407129999999,ATL,-84.4277001,33.6407282,94
MCO,-81.308083,28.4311577,JFK,-73.77813909999999,40.6413111,94
MIA,-80.2870509,25.7958723,PHL,-75.2424229,39.8743959,94
OAK,-122.2197428,37.7125689,LAS,-115.1537389,36.0839998,94
ORD,-87.9073214,41.9741625,BHM,-86.754126,33.5624269,94
ORD,-87.9073214,41.9741625,CHS,-80.038159,32.8942676,94
ORD,-87.9073214,41.9741625,MKE,-87.89664599999999,42.9475534,94
ORD,-87.9073214,41.9741625,OKC,-97.600556,35.393056,94
ORD,-87.9073214,41.9741625,XNA,-94.30429400000001,36.2786587,94
SAN,-117.1933038,32.7338006,PHX,-112.0077881,33.4372686,94
SEA,-122.3088165,47.4502499,BOI,-116.2223159,43.5658231,94
BDL,-72.68603139999999,41.9388735,PHL,-75.2424229,39.8743959,93
BWI,-76.6683922,39.1774042,ATL,-84.4277001,33.6407282,93
DEN,-104.6737376,39.8560963,BWI,-76.6683922,39.1774042,93
DEN,-104.6737376,39.8560963,TUS,-110.9392269,32.1145102,93
EWR,-74.1744624,40.6895314,PDX,-122.5950942,45.58976939999999,93
IAH,-95.3367827,29.9902199,RDU,-78.7879963,35.88007899999999,93
JFK,-73.77813909999999,40.6413111,MCO,-81.308083,28.4311577,93
LAX,-118.40853,33.9415889,BWI,-76.6683922,39.1774042,93
LAX,-118.40853,33.9415889,SMF,-121.5900648,38.6950854,93
MDW,-87.7521884,41.78677589999999,MSP,-93.2222846,44.8847554,93
MEM,-89.9791729,35.0420679,PHX,-112.0077881,33.4372686,93
ORD,-87.9073214,41.9741625,FLL,-80.1506022,26.0742344,93
SAN,-117.1933038,32.7338006,ORD,-87.9073214,41.9741625,93
SDF,-85.7369231,38.175662,IAH,-95.3367827,29.9902199,93
CLT,-80.9473146,35.2144026,IND,-86.2955952,39.7168593,92
DEN,-104.6737376,39.8560963,FSD,-96.7402171,43.5828065,92
DTW,-83.3553842,42.2161722,CLE,-81.8538669,41.4057985,92
IAH,-95.3367827,29.9902199,BNA,-86.67737129999999,36.126317,92
IND,-86.2955952,39.7168593,BOS,-71.0095602,42.3656132,92
LAS,-115.1537389,36.0839998,JFK,-73.77813909999999,40.6413111,92
MCI,-94.7107786,39.2991181,IAH,-95.3367827,29.9902199,92
MSP,-93.2222846,44.8847554,MSN,-89.33641279999999,43.1390659,92
RIC,-77.3208112,37.5065795,ATL,-84.4277001,33.6407282,92
SLC,-111.9790706,40.7899404,SMF,-121.5900648,38.6950854,92
ATL,-84.4277001,33.6407282,BNA,-86.67737129999999,36.126317,91
CLE,-81.8538669,41.4057985,MSP,-93.2222846,44.8847554,91
CLT,-80.9473146,35.2144026,MSP,-93.2222846,44.8847554,91
CMH,-82.8871767,39.9999399,MSP,-93.2222846,44.8847554,91
CVG,-84.6630165,39.0532746,PHL,-75.2424229,39.8743959,91
DFW,-97.0403352,32.8998091,LGA,-73.8739659,40.7769271,91
DTW,-83.3553842,42.2161722,SEA,-122.3088165,47.4502499,91
FLL,-80.1506022,26.0742344,IAH,-95.3367827,29.9902199,91
FSD,-96.7402171,43.5828065,DEN,-104.6737376,39.8560963,91
IAD,-77.45653879999999,38.9531162,IAH,-95.3367827,29.9902199,91
MSP,-93.2222846,44.8847554,CLE,-81.8538669,41.4057985,91
PBI,-80.0928165,26.6857475,ATL,-84.4277001,33.6407282,91
RDU,-78.7879963,35.88007899999999,DEN,-104.6737376,39.8560963,91
SAV,-81.2018521,32.1294267,EWR,-74.1744624,40.6895314,91
SHV,-93.8286552,32.4544911,DFW,-97.0403352,32.8998091,91
TPA,-82.5311382,27.9771524,ORD,-87.9073214,41.9741625,91
BOS,-71.0095602,42.3656132,BNA,-86.67737129999999,36.126317,90
CLT,-80.9473146,35.2144026,BWI,-76.6683922,39.1774042,90
CLT,-80.9473146,35.2144026,MEM,-89.9791729,35.0420679,90
CVG,-84.6630165,39.0532746,LAX,-118.40853,33.9415889,90
DCA,-77.04023149999999,38.851242,IAH,-95.3367827,29.9902199,90
DEN,-104.6737376,39.8560963,BZN,-111.1532346,45.7771073,90
EWR,-74.1744624,40.6895314,BUF,-78.7295067,42.9397059,90
EWR,-74.1744624,40.6895314,SAN,-117.1933038,32.7338006,90
FLL,-80.1506022,26.0742344,DEN,-104.6737376,39.8560963,90
IAD,-77.45653879999999,38.9531162,DTW,-83.3553842,42.2161722,90
IAH,-95.3367827,29.9902199,BWI,-76.6683922,39.1774042,90
IAH,-95.3367827,29.9902199,FLL,-80.1506022,26.0742344,90
IAH,-95.3367827,29.9902199,MFE,-98.24103629999999,26.1780926,90
IAH,-95.3367827,29.9902199,SAN,-117.1933038,32.7338006,90
IAH,-95.3367827,29.9902199,SFO,-122.3789554,37.6213129,90
IND,-86.2955952,39.7168593,PHL,-75.2424229,39.8743959,90
JFK,-73.77813909999999,40.6413111,RDU,-78.7879963,35.88007899999999,90
LGA,-73.8739659,40.7769271,DFW,-97.0403352,32.8998091,90
MCO,-81.308083,28.4311577,IND,-86.2955952,39.7168593,90
OAK,-122.2197428,37.7125689,MEM,-89.9791729,35.0420679,90
ORD,-87.9073214,41.9741625,TPA,-82.5311382,27.9771524,90
PHL,-75.2424229,39.8743959,IND,-86.2955952,39.7168593,90
PHL,-75.2424229,39.8743959,JFK,-73.77813909999999,40.6413111,90
PHL,-75.2424229,39.8743959,MIA,-80.2870509,25.7958723,90
PHL,-75.2424229,39.8743959,PIT,-80.2352233,40.4919208,90
PHX,-112.0077881,33.4372686,IAH,-95.3367827,29.9902199,90
PHX,-112.0077881,33.4372686,PHL,-75.2424229,39.8743959,90
RNO,-119.7680951,39.4995907,PHX,-112.0077881,33.4372686,90
RSW,-81.7553083,26.5337051,ORD,-87.9073214,41.9741625,90
SMF,-121.5900648,38.6950854,SLC,-111.9790706,40.7899404,90
SNA,-117.8674759,33.6761901,SFO,-122.3789554,37.6213129,90
STL,-90.374819,38.7499403,PHL,-75.2424229,39.8743959,90
TPA,-82.5311382,27.9771524,FLL,-80.1506022,26.0742344,90
ATL,-84.4277001,33.6407282,PIT,-80.2352233,40.4919208,89
BHM,-86.754126,33.5624269,ORD,-87.9073214,41.9741625,89
BOS,-71.0095602,42.3656132,RDU,-78.7879963,35.88007899999999,89
BWI,-76.6683922,39.1774042,DEN,-104.6737376,39.8560963,89
DTW,-83.3553842,42.2161722,TPA,-82.5311382,27.9771524,89
IND,-86.2955952,39.7168593,MEM,-89.9791729,35.0420679,89
JAX,-81.6879368,30.49407129999999,IAH,-95.3367827,29.9902199,89
LAX,-118.40853,33.9415889,DTW,-83.3553842,42.2161722,89
LGA,-73.8739659,40.7769271,PIT,-80.2352233,40.4919208,89
MEM,-89.9791729,35.0420679,CLT,-80.9473146,35.2144026,89
MFE,-98.24103629999999,26.1780926,IAH,-95.3367827,29.9902199,89
PHL,-75.2424229,39.8743959,CVG,-84.6630165,39.0532746,89
RDU,-78.7879963,35.88007899999999,DCA,-77.04023149999999,38.851242,89
RSW,-81.7553083,26.5337051,DTW,-83.3553842,42.2161722,89
SFO,-122.3789554,37.6213129,DFW,-97.0403352,32.8998091,89
TPA,-82.5311382,27.9771524,IAH,-95.3367827,29.9902199,89
DCA,-77.04023149999999,38.851242,RDU,-78.7879963,35.88007899999999,88
DEN,-104.6737376,39.8560963,GRR,-85.5248434,42.8846633,88
DEN,-104.6737376,39.8560963,RDU,-78.7879963,35.88007899999999,88
EWR,-74.1744624,40.6895314,CHS,-80.038159,32.8942676,88
FAR,-96.8255648,46.9198612,ORD,-87.9073214,41.9741625,88
IAH,-95.3367827,29.9902199,DCA,-77.04023149999999,38.851242,88
