icao_code,iata_code,name,city,country,altitude,lat_decimal,lon_decimal,id
SPSR,N/A,N/A,SANTA ROSA,PERU,0,0,0,7862
SPSS,N/A,N/A,MASISEA,PERU,0,0,0,7863
SPST,TPP,TARAPOTO,TARAPOTO,PERU,275,-6.509,-76.373,7864
SPSY,N/A,N/A,SHIRINGAYOC,PERU,0,0,0,7865
SPTA,N/A,N/A,NAUTA,PERU,0,0,0,7866
SPTE,N/A,N/A,TERESITA,PERU,0,0,0,7867
SPTI,N/A,N/A,PUERTO INCA,PERU,0,0,0,7868
SPTN,TCQ,CORONEL FAP CARLOS CIRIANI SANTA ROSA,TACNA,PERU,469,-18.053,-70.276,7869
SPTP,N/A,EL PATO AB,TALARA,PERU,88,-4.55,-81.224,7870
SPTQ,N/A,N/A,TOQUEPALA,PERU,0,0,0,7871
SPTR,N/A,N/A,TOURNAVISTA,PERU,0,0,0,7872
SPTT,N/A,N/A,TANANTA,PERU,0,0,0,7873
SPTU,PEM,PADRE ALDAMIZ,PUERTO MALDONADO,PERU,201,-12.614,-69.229,7874
SPTY,N/A,N/A,TINTAY,PERU,0,0,0,7875
SPUC,N/A,N/A,HUAMACHUCO,PERU,0,0,0,7876
SPUR,PIU,CAPITAN CONCHA,PIURA,PERU,54,-5.206,-80.616,7877
SPVA,N/A,N/A,HACIENDA EL VALOR,PERU,0,0,0,7878
SPVL,N/A,N/A,CARAVELLI,PERU,0,0,0,7879
SPVR,N/A,N/A,VITOR,PERU,0,0,0,7880
SPYL,TYL,CAPITAN MONTES,TALARA,PERU,86,-4.576,-81.254,7881
SPYO,N/A,N/A,PACASMAYO,PERU,0,0,0,7882
SPZA,N/A,NASCA,NAZCA,PERU,567,-14.854,-74.961,7883
SPZH,N/A,N/A,PACHIZA,PERU,0,0,0,7884
SPZK,N/A,N/A,SOTZIKI,PERU,0,0,0,7885
SPZO,CUZ,VELAZCO ASTETE,CUZCO,PERU,3311,-13.536,-71.939,7886
SPZT,N/A,N/A,CHAZUTA,PERU,0,0,0,7887
SUAA,MVD,ANGEL S ADAMI,MONTEVIDEO,URUGUAY,54,-34.789,-56.264,7888
SUAG,ATI,ARTIGAS INTERNATIONAL,ARTIGAS,URUGUAY,125,-30.401,-56.508,7889
SUCA,CYR,LAGUNA DE LOS PATOS INTERNATIONAL,COLONIA,URUGUAY,21,-34.456,-57.771,7890
SUDU,N/A,SANTA BERNARDINA INTERNATIONAL,DURAZNO,URUGUAY,93,-33.359,-56.499,7891
SULS,N/A,CAPITAN CORBETA C A CURBELO INTERNATIONAL,MALDONADO,URUGUAY,29,-34.855,-55.094,7892
SUME,N/A,N/A,MERCEDES,URUGUAY,0,0,0,7893
SUMO,MLZ,CERRO LARGO,MELO,URUGUAY,111,-32.338,-54.217,7894
SUMU,MVD,CARRASCO INTERNATIONAL,MONTEVIDEO,URUGUAY,33,-34.838,-56.03,7895
SUPE,PDP,EL JAGUEL INTERNATIONAL,PUNTA DEL ESTE,URUGUAY,21,-34.914,-54.921,7896
SUPU,PDU,TYDEO LARRE BORGES INTERNATIONAL,PAYSANDU,URUGUAY,54,-32.365,-58.061,7897
SURV,RVY,RIVERA INTERNATIONAL,RIVERA,URUGUAY,218,-30.974,-55.476,7898
SUSO,STY,NUEVA HESPERIDES INTERNATIONAL,SALTO,URUGUAY,57,-31.44,-57.991,7899
SUTB,TAW,TACUAREMBO,TACUAREMBO,URUGUAY,135,-31.749,-55.926,7900
SUTR,N/A,N/A,TREINTA Y TRES,URUGUAY,0,0,0,7901
SUVO,N/A,N/A,VICHADERO,URUGUAY,0,0,0,7902
SVAC,AGV,OSWALDO GUEVARA MUJICA,ACARIGUA,VENEZUELA,196,9.553,-69.238,7903
SVAN,AAO,ANACO,ANACO,VENEZUELA,220,9.429,-64.471,7904
SVAT,N/A,SAN FERNANDO DE ATABAPO,SAN FERNANDO DEATABAPO,VENEZUELA,123,4.052,-67.701,7905
SVBC,BLA,GENERAL JOSE ANTONIO ANZOATEGUI INTERNATIONAL,BARCELONA,VENEZUELA,8,10.107,-64.689,7906
SVBI,BNS,BARINAS,BARINAS,VENEZUELA,203,8.619,-70.221,7907
SVBL,N/A,EL LIBERTADOR AB,MARACAIBO,VENEZUELA,442,10.183,-67.557,7908
SVBM,BRM,BARQUISIMETO INTERNATIONAL,BARQUISIMETO,VENEZUELA,623,10.043,-69.358,7909
SVBS,N/A,MARISCAL SUCRE,MARACAY,VENEZUELA,408,10.25,-67.649,7910
SVBZ,N/A,N/A,BRUZUAL,VENEZUELA,0,0,0,7911
SVCB,CBL,CIUDAD BOLIVAR,CIUDAD BOLIVAR,VENEZUELA,61,8.122,-63.537,7912
SVCD,N/A,CAICARA DE ORINOCO,CAICARA DE ORINOCO,VENEZUELA,43,7.626,-66.165,7913
SVCH,N/A,N/A,ACHAGUAS,VENEZUELA,0,0,0,7914
SVCI,N/A,N/A,CACHIPO,VENEZUELA,0,0,0,7915
SVCJ,N/A,SAN CARLOS,SAN CARLOS,VENEZUELA,157,9.649,-68.575,7916
SVCL,N/A,CALABOZO,CALABOZO,VENEZUELA,100,8.924,-67.417,7917
SVCN,CAJ,CANAIMA,CANAIMA,VENEZUELA,442,6.232,-62.854,7918
SVCO,N/A,CARORA,CARORA,VENEZUELA,438,10.176,-70.065,7919
SVCP,CUP,GENERAL JOSE FRANCISCO BERMUDEZ,CARUPANO,VENEZUELA,11,10.66,-63.262,7920
SVCR,CZE,JOSE LEONARDO CHIRINOS,CORO,VENEZUELA,16,11.415,-69.681,7921
SVCS,N/A,OSCAR MACHADO ZULOAGA,CARACAS,VENEZUELA,654,10.286,-66.816,7922
SVCU,CUM,ANTONIO JOSE DE SUCRE,CUMANA,VENEZUELA,5,10.45,-64.13,7923
SVCZ,N/A,CAPITAN MANUEL RIOS GUARICO AIRBASE,CARRIZAL,VENEZUELA,161,9.372,-66.923,7924
SVDP,N/A,N/A,LA DIVINA PASTORA,VENEZUELA,0,0,0,7925
SVED,N/A,EL DORADO,EL DORADO,VENEZUELA,97,6.715,-61.639,7926
SVEZ,N/A,ELORZA,ELORZA,VENEZUELA,90,7.06,-69.497,7927
SVGD,N/A,GUASDUALITO,GUASDUALITO,VENEZUELA,130,7.211,-70.756,7928
SVGI,GUI,GUIRIA,GUIRIA,VENEZUELA,13,10.574,-62.313,7929
SVGT,N/A,N/A,GUASIPATI,VENEZUELA,0,0,0,7930
SVGU,GUQ,GUANARE,GUANARE,VENEZUELA,185,9.027,-69.755,7931
SVHG,N/A,HIGUEROTE,HIGUEROTE,VENEZUELA,4,10.462,-66.093,7932
SVIC,N/A,N/A,ICABARU,VENEZUELA,0,0,0,7933
SVIE,N/A,ANDRES MIGUEL SALAZAR MARCANO,ISLA DE COCHE,VENEZUELA,4,10.794,-63.981,7934
SVJC,LSP,JOSEFA CAMEJO,PARAGUANA,VENEZUELA,23,11.781,-70.152,7935
SVJM,N/A,SAN JUAN DE LOS MORROS,SAN JUAN DE LOS MORROS,VENEZUELA,428,9.907,-67.379,7936
SVKA,N/A,N/A,KAVANAYEN,VENEZUELA,0,0,0,7937
SVKM,N/A,N/A,KAMARATA,VENEZUELA,0,0,0,7938
SVLF,LFR,LA FRIA,LA FRIA,VENEZUELA,93,8.239,-72.271,7939
SVLO,N/A,LA ORCHILA,LA ORCHILA,VENEZUELA,2,11.809,-66.179,7940
SVMC,MAR,LA CHINITA INTERNATIONAL,MARACAIBO,VENEZUELA,72,10.558,-71.728,7941
SVMD,MRD,ALBERTO CARNEVALLI,MERIDA,VENEZUELA,1527,8.582,-71.161,7942
SVMG,PMV,DEL CARIBE INTERNATIONAL GEN SANTAGO MARINO,PORLAMAR,VENEZUELA,23,10.912,-63.966,7943
SVMI,CCS,SIMON BOLIVAR INTERNATIONAL,CARACAS,VENEZUELA,72,10.603,-66.991,7944
SVMN,N/A,N/A,MENE GRANDE,VENEZUELA,0,0,0,7945
SVMT,MUN,MATURIN,MATURIN,VENEZUELA,69,9.749,-63.152,7946
SVPA,PYH,CASIQUE ARAMARE,PUERTO AYACUCHO,VENEZUELA,75,5.62,-67.606,7947
SVPC,PBL,GENERAL BARTOLOME SALOM INTERNATIONAL,PUERTO CABELLO,VENEZUELA,10,10.48,-68.073,7948
SVPM,N/A,PARAMILLO,SAN CRISTOBAL,VENEZUELA,1001,7.801,-72.203,7949
SVPR,PZO,GENERAL MANUEL CARLOS PIAR,GUAYANA,VENEZUELA,144,8.288,-62.76,7950
SVPT,N/A,PALMARITO,PALMARITO,VENEZUELA,106,7.576,-70.174,7951
SVRS,N/A,N/A,EL GRAN ROQUE,VENEZUELA,0,0,0,7952
SVSA,SVZ,SAN ANTONIO DEL TACHIRA,SAN ANTONIO,VENEZUELA,400,7.852,-72.435,7953
SVSB,N/A,SANTA BARBARA DE BARINAS,SANTA BARBARA,VENEZUELA,180,7.803,-71.166,7954
SVSC,N/A,N/A,SAN CARLOS DE RIO NEGR,VENEZUELA,0,0,0,7955
SVSE,N/A,N/A,SANTA ANA DE UAIREN,VENEZUELA,0,0,0,7956
SVSO,STD,MAYOR BUENAVENTURA VIVAS,SANTO DOMINGO,VENEZUELA,331,7.565,-72.035,7957
SVSP,SFH,SUB TENIENTE NESTOR ARIAS,SAN FELIPE,VENEZUELA,232,10.279,-68.755,7958
SVSR,SFD,SAN FERNANDO DE APURE,SAN FERNANDO DE APURE,VENEZUELA,47,7.883,-67.444,7959
SVST,SOM,SAN TOME,SAN TOME,VENEZUELA,263,8.945,-64.151,7960
SVSZ,STB,SANTA BARBARA DEL ZULIA,SANTA BARBARA,VENEZUELA,10,8.974,-71.943,7961
SVTC,TUV,TUCUPITA,TUCUPITA,VENEZUELA,5,9.089,-62.094,7962
SVTM,N/A,TUMEREMO,TUMEREMO,VENEZUELA,105,7.249,-61.529,7963
SVTR,N/A,N/A,TREMBLADOR,VENEZUELA,0,0,0,7964
SVUM,N/A,N/A,URIMAN,VENEZUELA,0,0,0,7965
SVUQ,N/A,N/A,UONDQUEN,VENEZUELA,0,0,0,7966
SVVA,VLN,ARTURO MICHELENA INTERNATIONAL,VALENCIA,VENEZUELA,431,10.158,-67.927,7967
SVVG,N/A,JUAN PABLO PEREZ ALFONSO,MERIDA,VENEZUELA,77,8.624,-71.673,7968
SVVL,VLV,DR ANTONIO NICOLAS BRICENO,VALERA,VENEZUELA,628,9.341,-70.584,7969
SVVP,VDP,VALLE DE LA PASCUA,VALLE DE LA PASCUA,VENEZUELA,125,9.222,-65.993,7970
SYAH,N/A,N/A,AISHALTON,GUYANA,0,0,0,7971
SYAN,N/A,N/A,ANNAI,GUYANA,0,0,0,7972
SYAP,N/A,N/A,APOTERI,GUYANA,0,0,0,7973
SYAW,N/A,N/A,AWARUWAUNAWA,GUYANA,0,0,0,7974
SYBR,N/A,N/A,BARAMITA,GUYANA,0,0,0,7975
SYBT,N/A,N/A,BARTICA,GUYANA,0,0,0,7976
SYEB,N/A,N/A,EBINI,GUYANA,0,0,0,7977
SYGH,N/A,N/A,GOOD HOPE,GUYANA,0,0,0,7978
SYGT,GEO,N/A,GEORGETOWN,GUYANA,0,0,0,7979
SYIB,N/A,N/A,IMBAIMADAI,GUYANA,0,0,0,7980
SYKA,N/A,N/A,KAIETEUR,GUYANA,0,0,0,7981
SYKI,N/A,N/A,KAOW ISLAND,GUYANA,0,0,0,7982
SYKK,N/A,N/A,KURUKABARU,GUYANA,0,0,0,7983
SYKM,KAR,KAMARANG,KAMARANG,GUYANA,488,5.865,-60.614,7984
SYKR,N/A,N/A,KARANAMBO,GUYANA,0,0,0,7985
SYKS,N/A,N/A,KARASABAI,GUYANA,0,0,0,7986
SYKT,N/A,N/A,KATO,GUYANA,0,0,0,7987
SYKW,N/A,N/A,KWAKWANI,GUYANA,0,0,0,7988
SYLD,N/A,LINDEN,LINDEN,GUYANA,55,5.966,-58.27,7989
SYLP,N/A,N/A,LUMID PAU,GUYANA,0,0,0,7990
SYLT,LTM,LETHEM,LETHEM,GUYANA,107,3.373,-59.789,7991
SYMB,N/A,N/A,MABARUMA,GUYANA,0,0,0,7992
SYMD,N/A,N/A,MAHDIA,GUYANA,0,0,0,7993
SYMM,N/A,N/A,MONKEY MOUNTAIN,GUYANA,0,0,0,7994
SYMN,N/A,N/A,MANARI,GUYANA,0,0,0,7995
SYMP,N/A,N/A,MOUNTAIN POINT,GUYANA,0,0,0,7996
SYMR,N/A,N/A,MATTHEW'S RIDGE,GUYANA,0,0,0,7997
SYMW,N/A,N/A,MARURANAWA,GUYANA,0,0,0,7998
SYNA,N/A,N/A,NEW AMSTERDAM,GUYANA,0,0,0,7999
SYOR,N/A,N/A,ORINDUIK,GUYANA,0,0,0,8000
SYPR,N/A,N/A,PARUIMA,GUYANA,0,0,0,8001
SYWI,N/A,N/A,WICHABAI,GUYANA,0,0,0,8002
TAPA,ANU,V C BIRD INTERNATIONAL,ANTIGUA,LEEWARD ISLANDS,19,17.137,-61.792,8003
TAPH,N/A,N/A,CODRINGTON,ANTIGUA & BARBUDA,0,0,0,8004
TAPT,N/A,N/A,COCO POINT LODGE,ANTIGUA & BARBUDA,0,0,0,8005
TBPB,BGI,GRANTLEY ADAMS INTERNATIONAL,BRIDGETOWN,BARBADOS,52,13.074,-59.492,8006
TDCF,DCF,CANEFIELD,CANEFIELD,DOMINICA,4,15.337,-61.392,8007
TDPD,DOM,MELVILLE HALL,DOMINICA,DOMINICA,23,15.547,-61.3,8008
TDPR,N/A,N/A,ROSEAU,DOMINICA,0,0,0,8009
TFFA,DSD,N/A,DESIRADE,GUADELOUPE,0,0,0,8010
TFFB,N/A,N/A,BASSE-TERRE,ANTILLES,0,0,0,8011
TFFC,N/A,N/A,ST.-FRANCOIS,ANTILLES,0,0,0,8012
TFFF,FDF,LE LAMENTIN,FORT-DE-FRANCE,ANTILLES,5,14.591,-61.003,8013
TFFG,SFG,GRAND CASE,ST. MARTIN,ANTILLES,3,18.1,-63.047,8014
TFFJ,SBH,GUSTAVIA/ST.BARTHEL,ST.-BARTHELEMY,ANTILLES,16,17.9,-62.85,8015
TFFM,N/A,MARIE GALANTE,GRAND-BOURG,ANTILLES,5,15.869,-61.27,8016
TFFR,PTP,LE RAIZET,POINTE-A-PITRE,ANTILLES,11,16.265,-61.532,8017
TFFS,N/A,N/A,LES SAINTES,ANTILLES,0,0,0,8018
TGPG,N/A,N/A,ST. GEORGES,GRENADA,0,0,0,8019
TGPY,GND,POINT SALINES INTERNATIONAL,POINT SALINES,GRENADA,13,12.004,-61.786,8020
TIST,STT,CYRIL E KING,ST. THOMAS,VIRGIN ISL.,8,18.337,-64.973,8021
TISX,STX,HENRY E ROHLSEN,ST. CRIOX ISLAND,VIRGIN ISL.,20,17.702,-64.798,8022
TJBQ,BQN,RAFAEL HERNANDEZ,AGUADILLA,PUERTO RICO,73,18.495,-67.129,8023
TJCG,VQS,N/A,VIEQUES,PUERTO RICO,0,0,0,8024
TJCP,CPX,N/A,CULEBRA,PUERTO RICO,0,0,0,8025
TJFA,FAJ,DIEGO JIMENEZ TORRES,FAJARDO,PUERTO RICO,20,18.309,-65.662,8026
TJFF,N/A,N/A,RAMEY,PUERTO RICO,0,0,0,8027
TJIG,SIG,FERNANDO LUIS RIBAS DOMINICCI,SAN JUAN,PUERTO RICO,4,18.457,-66.098,8028
TJMZ,MAZ,EUGENIO MARIA DE HOSTOS,MAYAGUEZ,PUERTO RICO,9,18.256,-67.148,8029
TJNR,NRR,ROOSEVELT ROADS NS,ROOSEVELT ROADS,PUERTO RICO,12,18.245,-65.643,8030
TJPS,PSE,MERCEDITA,PONCE,PUERTO RICO,8,18.008,-66.563,8031
TJSJ,SJU,LUIS MUNOZ MARIN INTERNATIONAL,SAN JUAN,PUERTO RICO,3,18.439,-66.002,8032
TKPK,SKB,ROBERT L BRADSHAW,BASSE TERRE,ST. KITTS & NEVIS,52,17.311,-62.719,8033
TKPN,N/A,VANCE WINKWORTH AMORY INTERNATIONAL,CHARLESTOWN,ST. KITTS & NEVIS,5,17.206,-62.59,8034
TLPC,SLU,GEORGE F L CHARLES,CASTRIES,ST. LUCIA ISLAND,7,14.02,-60.993,8035
TLPL,UVF,HEWANORRA INTERNATIONAL,HEWANDORRA,ST. LUCIA ISLAND,5,13.733,-60.953,8036
TNCA,AUA,REINA BEATRIX INTERNATIONAL,ORANJESTAD,ARUBA,19,12.501,-70.015,8037
TNCB,BON,FLAMINGO,KRALENDIJK,ANTILLES,7,12.131,-68.268,8038
TNCC,CUR,HATO,WILLEMSTAD,ANTILLES,10,12.189,-68.96,8039
TNCE,EUX,F D ROOSEVELT,ORANJESTAD,ANTILLES,40,17.496,-62.979,8040
TNCM,SXM,PRINCESS JULIANA INTERNATIONAL,PHILIPSBURG,ANTILLES,4,18.041,-63.109,8041
TNCS,SAB,N/A,SABA,ANTILLES,0,0,0,8042
TQPF,AXA,WALLBLAKE,THE VALLEY,ANGUILLA ISL.,32,18.205,-63.055,8043
TRPM,MNI,SANTEE COOPER RGNL,PLYMOUTH,MONTSERRAT ISLAND,32,33.587,-80.209,8044
TTCP,TAB,CROWN POINT,SCARBOROUGH,TRINIDAD & TOBAGO,11,11.149,-60.832,8045
TTPP,POS,PIARCO,PORT-OF-SPAIN,TRINIDAD & TOBAGO,18,10.595,-61.337,8046
TTPS,POS,N/A,PORT-OF-SPAIN,TRINIDAD & TOBAGO,0,0,0,8047
TUPJ,EIS,TERRANCE B LETTSOME INTERNATIONAL,ROADTOWN/BEEF ISLAND,VIRGIN ISL.,5,18.445,-64.543,8048
TUPW,VIJ,N/A,VIRGIN GORDA,VIRGIN ISL.,0,0,0,8049
TVSB,N/A,J F MITCHELL,BEQUIA,ST.VINCENT/GRENADINES,5,12.988,-61.262,8050
TVSC,CIW,CANOUAN,CANOUAN ISLAND,ST.VINCENT/GRENADINES,5,12.699,-61.342,8051
TVSM,MQS,MUSTIQUE,MUSTIQUE,ST.VINCENT/GRENADINES,2,12.887,-61.18,8052
TVSU,UNI,N/A,UNION ISLAND,ST.VINCENT/GRENADINES,0,0,0,8053
TVSV,SVD,E T JOSHUA,KINGSTOWN,ST.VINCENT/GRENADINES,21,13.144,-61.211,8054
UAAA,ALA,ALMATY,ALMA-ATA,KAZAKHSTAN,681,43.352,77.04,8055
UAAH,N/A,BALKHASH,BALKHASH,RUSSIA,441,46.894,75.005,8056
UAAN,N/A,N/A,UZUNAGACH,RUSSIA,0,0,0,8057
UACC,TSE,ASTANA,TSELINOGRAD,RUSSIA,356,51.022,71.467,8058
UADD,DMB,N/A,DZHAMBUL,RUSSIA,0,0,0,8059
UAFM,FRU,MANAS,BISHKEK,RUSSIA,638,43.062,74.478,8060
UAFO,OSS,OSH,OSH,RUSSIA,893,40.609,72.793,8061
UAFP,N/A,N/A,PRZHEVALSK,RUSSIA,0,0,0,8062
UAGZ,GUW,N/A,GURYEV,RUSSIA,0,0,0,8063
UAII,CIT,SHYMKENT,CHIMKENT,RUSSIA,423,42.364,69.479,8064
UAKD,DZH,ZHEZKAZGAN,DZHEZKAZGAN,RUSSIA,381,47.708,67.733,8065
UAOO,N/A,N/A,KZYL-ORDA,RUSSIA,0,0,0,8066
UARR,URA,URALSK,URALSK,RUSSIA,39,51.152,51.546,8067
UASP,PWQ,N/A,PAVLODAR,RUSSIA,0,0,0,8068
UASS,PLX,SEMIPALATINSK,SEMIPLATINSK,RUSSIA,232,50.351,80.234,8069
UATA,N/A,N/A,ARALSK,RUSSIA,0,0,0,8070
UATE,N/A,AKTAU,SHEVCHENKO,RUSSIA,23,43.86,51.092,8071
UATR,N/A,N/A,CHELKAR,RUSSIA,0,0,0,8072
UATT,AKX,AKTYUBINSK,AKTYUBINSK,RUSSIA,225,50.245,57.203,8073
UAUR,N/A,N/A,ARKALYK,RUSSIA,0,0,0,8074
UAUU,KTQ,KOSTANAY,KUSTANAY,RUSSIA,182,53.206,63.551,8075
UBBB,BAK,BINA,BAKU,RUSSIA,4,40.468,50.047,8076
UEBN,N/A,N/A,NIZHNE-YANSK,RUSSIA,0,0,0,8077
UEEA,ADH,ADA MUNI,ALDAN,RUSSIA,310,34.804,-96.671,8078
UEEE,YKS,YAKUTSK,YAKUTSK,RUSSIA,100,62.093,129.771,8079
UEMH,N/A,N/A,TYOPLY KLUCH,RUSSIA,0,0,0,8080
UEMM,N/A,N/A,MAGDAGACHI,RUSSIA,0,0,0,8081
UEMO,N/A,N/A,OLEKMINSK,RUSSIA,0,0,0,8082
UENO,N/A,N/A,NURBA,RUSSIA,0,0,0,8083
UERL,N/A,N/A,LENSK,RUSSIA,0,0,0,8084
UERP,N/A,POLYARNY,POLYARNY,RUSSIA,510,66.417,112.05,8085
UERR,MJZ,N/A,MIRNYJ,RUSSIA,0,0,0,8086
UERS,N/A,N/A,SASKYLAKH,RUSSIA,0,0,0,8087
UERT,N/A,N/A,VITIM,RUSSIA,0,0,0,8088
UESO,N/A,N/A,CHOKURDAKH,RUSSIA,0,0,0,8089
UESS,N/A,N/A,CHERSKY,RUSSIA,0,0,0,8090
UGEE,EVN,ZVARTNOTS,YEREVAN,RUSSIA,866,40.148,44.397,8091
UGGG,TBS,LOCHINI,TBILISI,GEORGIA,495,41.669,44.955,8092
UGGN,N/A,N/A,TSNORI,RUSSIA,0,0,0,8093
UGMM,N/A,N/A,MUKHRANI,RUSSIA,0,0,0,8094
UGSS,SUI,SUKHUMI DRANDA,SUKHUMI,GEORGIA,17,42.858,41.128,8095
UHBA,N/A,N/A,ARKHARA,RUSSIA,0,0,0,8096
UHBB,BQS,IGNATYEVO,BLAGOVESCHENSK,RUSSIA,196,50.422,127.41,8097
UHBP,N/A,N/A,EKIMCHAM,RUSSIA,0,0,0,8098
UHHD,N/A,N/A,DALNERECHENSK,RUSSIA,0,0,0,8099
UHHH,KHV,NOVY,KHABAROVSK,RUSSIA,75,48.528,135.188,8100
UHHO,N/A,N/A,TROITSKOYE,RUSSIA,0,0,0,8101
UHMA,N/A,UGOLNY,ANADYR,RUSSIA,61,64.735,177.741,8102
UHMD,PVS,PROVIDENIYA BAY,PROVIDENIYA BAY,RUSSIA,22,64.38,-173.247,8103
UHMG,N/A,N/A,CHAIBUKHA,RUSSIA,0,0,0,8104
UHMI,N/A,N/A,MYS SCHMIDTA,RUSSIA,0,0,0,8105
UHMK,N/A,N/A,KEPERVEEM,RUSSIA,0,0,0,8106
UHML,N/A,N/A,LAVRENTIYA,RUSSIA,0,0,0,8107
UHMM,GDX,SOKOL,MAGADAN,RUSSIA,175,59.91,150.717,8108
UHMN,N/A,N/A,OMOLON,RUSSIA,0,0,0,8109
UHMO,N/A,N/A,MARKOVO,RUSSIA,0,0,0,8110
UHMP,N/A,PEVEK FIR,PEVEK,RUSSIA,0,67.5,171,8111
UHMR,N/A,N/A,BERINGOVSKY,RUSSIA,0,0,0,8112
UHMS,N/A,N/A,SEYMCHAN,RUSSIA,0,0,0,8113
UHNN,N/A,NIKOLAEVSK,NIKOLAEVSK-NA-AMURE,RUSSIA,0,0,0,8114
UHOO,N/A,N/A,OKHOTSK,RUSSIA,0,0,0,8115
UHPB,N/A,N/A,UST-BOLSHERETSK,RUSSIA,0,0,0,8116
UHPD,N/A,N/A,OSSORA,RUSSIA,0,0,0,8117
UHPK,N/A,N/A,UST-KAMCHATSK,RUSSIA,0,0,0,8118
UHPM,N/A,N/A,MILKOVO,RUSSIA,0,0,0,8119
UHPP,PKC,YELIZOVO,PETROPAVLOVSK,RUSSIA,40,53.166,158.453,8120
UHPT,N/A,N/A,TILICHIKI,RUSSIA,0,0,0,8121
UHPU,N/A,N/A,UST-KHAYRUZOVO,RUSSIA,0,0,0,8122
UHSH,N/A,OKHA,OKHA,RUSSIA,0,53.515,142.888,8123
UHSS,UUS,KHOMUTOVO,YUZHNO-SAKHALINSK,RUSSIA,18,46.889,142.717,8124
UHWW,VVO,KNEVICHI,VLADIVOSTOK,RUSSIA,14,43.399,132.151,8125
UIAA,HTA,KADALA,CHITA,RUSSIA,692,52.026,113.305,8126
UIAM,N/A,N/A,MOGOCHA,RUSSIA,0,0,0,8127
UIBB,BTK,BRATSK,BRATSK,RUSSIA,492,56.371,101.699,8128
UIII,IKT,IRKUTSK,IRKUTSK,RUSSIA,510,52.267,104.395,8129
UIIO,N/A,N/A,UST-ORDYNSKY,RUSSIA,0,0,0,8130
UIKB,N/A,N/A,BODAYBO,RUSSIA,0,0,0,8131
UIKK,N/A,N/A,KIRENSK,RUSSIA,0,0,0,8132
UINN,N/A,N/A,NIZHNEUDINSK,RUSSIA,0,0,0,8133
UIUH,N/A,N/A,KHORINSK,RUSSIA,0,0,0,8134
UIUU,UUD,MUKHINO,ULAN-UDE,RUSSIA,516,51.807,107.438,8135
UKBB,KBP,BORYSPIL,KIEV,RUSSIA,131,50.345,30.895,8136
UKCC,DOK,DONETSK,DONETSK,RUSSIA,242,48.073,37.74,8137
UKDD,DNK,DNIPROPETROVSK,DNEPROPETROVSK,RUSSIA,147,48.357,35.102,8138
UKFF,SIP,SIMFEROPOL,SIMFEROPOL,RUSSIA,195,45.039,33.983,8139
UKHE,N/A,N/A,PETROVSKOYE,RUSSIA,0,0,0,8140
UKHH,N/A,KHMELNYTSKYI,KHARKOV,RUSSIA,351,49.359,26.934,8141
UKII,KIV,N/A,KISHINEV,RUSSIA,0,0,0,8142
UKKG,KGO,KIROVOGRAD,KIROVOGRAD,RUSSIA,0,0,0,8143
UKKK,IEV,ZHULIANY,KIEV,RUSSIA,179,50.402,30.452,8144
UKKS,N/A,N/A,SEMEYNOVKA,RUSSIA,0,0,0,8145
UKLL,LWO,LVIV,LVOV,RUSSIA,328,49.813,23.956,8146
UKLN,N/A,CHERNIVTSI,CHERNOVTSK,RUSSIA,252,48.26,25.982,8147
UKOO,ODS,ODESA,ODESSA,RUSSIA,53,46.427,30.678,8148
UKWW,N/A,N/A,VINNITSA,RUSSIA,0,0,0,8149
ULAK,N/A,N/A,KOTLAS,RUSSIA,0,0,0,8150
ULAL,N/A,N/A,LESHUKONSKOYE,RUSSIA,0,0,0,8151
ULAM,N/A,N/A,NARYAN-MAR,RUSSIA,0,0,0,8152
ULLI,LED,PULKOVO,ST. PETERSBURG,RUSSIA,25,59.8,30.265,8153
ULMM,MMK,MURMANSK,MURMANSK,RUSSIA,82,68.782,32.751,8154
ULOL,N/A,N/A,VELIKIYE LUKI,RUSSIA,0,0,0,8155
ULPP,N/A,N/A,PETROZAVODSK,RUSSIA,0,0,0,8156
ULTT,TLL,N/A,TALLINN,ESTONIA,0,0,0,8157
ULWB,N/A,N/A,BELOZYORSK,RUSSIA,0,0,0,8158
ULWT,N/A,N/A,TOTMA,RUSSIA,0,0,0,8159
ULWW,N/A,N/A,VOLOGDA,RUSSIA,0,0,0,8160
UMGG,GME,GOMEL,GOMEL,RUSSIA,144,52.527,31.017,8161
UMII,VTB,VITEBSK,VITEBSK,RUSSIA,47,55.167,30.133,8162
UMKK,KGD,KHRABROVO,KALININGRAD,RUSSIA,14,54.89,20.592,8163
UMMM,MHP,MINSK 1,MINSK,RUSSIA,229,53.864,27.539,8164
UMMS,MSQ,MINSK 2,MINSK 2,RUSSIA,204,53.882,28.031,8165
UMRG,N/A,N/A,ERGLI,RUSSIA,0,0,0,8166
UMRR,RIX,N/A,RIGA,RUSSIA,0,0,0,8167
UMRW,N/A,N/A,VENTSPLIS,RUSSIA,0,0,0,8168
UMWW,VNO,N/A,VILNIUS,RUSSIA,0,0,0,8169
UNAA,ABA,ABAKAN,ABAKAN,RUSSIA,254,53.74,91.385,8170
UNBB,BAX,BARNAUL,BARNAUL,RUSSIA,256,53.364,83.542,8171
UNEE,KEJ,KEMEROVO,KEMOROVO,RUSSIA,264,55.27,86.107,8172
UNIB,N/A,N/A,BAYKIT,RUSSIA,0,0,0,8173
